customer_id,full_name,email_address,phone_number,registration_date,purchase_amount,product_category,satisfaction_score_1-5,country,customer_age,gender,order_status,discount_applied,shipping_cost,registration_date_imputed
CUST_100426,Thomas Wilson,Unknown,Unknown,2019-06-06,183.9,Books,1,United Kingdom,49,Male,Shipped,No,42.97,0
CUST_100590,Karen Martinez,karen.87@company.com,Unknown,2022-07-13,295.85,Electronics,1,United States,70,Female,Shipped,Yes,19.05,0
CUST_101501,Jane Moore,Unknown,1807468971,2023-11-15,746.97,Books,1,Germany,50,Unknown,Cancelled,Yes,47.0,0
CUST_100704,Donna Martinez,donna.58@yahoo.com,5262533988,2019-09-15,320.16,Home & Garden,2,Unknown,50,Male,Pending,No,6.11,0
CUST_100764,Carol Jones,Unknown,9741744654,2018-02-07,385.2,Home & Garden,4,United Kingdom,44,Male,Shipped,No,18.68,0
CUST_101855,Anthony Lopez,Unknown,4512872570,2024-09-15,256.53,Clothing,5,France,70,Female,Cancelled,Yes,20.55,0
CUST_101612,Nancy Thomas,nancy.30@company.com,4225606046,2019-03-10,365.48,Home & Garden,2,Unknown,64,Male,Pending,Yes,9.19,0
CUST_100343,Michael Jones,michael.74@hotmail.com,7066624348,2021-12-08,726.66,Toys,3,United Kingdom,50,Male,Delivered,No,47.49,0
CUST_100398,Betty Brown,betty.32@company.com,1077811685,2020-08-09,465.29,Toys,1,United States,80,Female,Cancelled,Yes,30.26,0
CUST_101503,Matthew Wilson,matthew.30@yahoo.com,6424785981,2019-07-29,793.53,Electronics,4,Canada,31,Male,Pending,No,43.49,0
CUST_100292,Jennifer Martinez,jennifer.89@company.com,8305483297,2023-03-27,51.91,Electronics,4,Canada,41,Female,Pending,Yes,35.92,0
CUST_100777,Mark Lopez,mark.97@outlook.com,8768007929,2023-02-13,385.2,Automotive,3,United States,46,Female,Pending,Yes,30.23,0
CUST_101800,Maria Lopez,Unknown,4414609818,2021-02-05,385.2,Books,5,United States,50,Male,Cancelled,No,17.91,0
CUST_101442,Thomas Jones,Unknown,8695072265,2023-01-07,173.07,Clothing,4,United States,58,Female,Pending,Yes,5.42,0
CUST_100141,Donna Brown,donna.70@outlook.com,7897651849,2022-01-30,605.74,Sports,2,United States,34,Female,Delivered,No,19.14,0
CUST_101157,Sarah Miller,sarah.95@company.com,9815506199,2018-04-06,221.9,Books,1,Australia,54,Female,Pending,Yes,26.55,0
CUST_100002,Lisa Davis,lisa.39@gmail.com,4429383257,2023-07-20,780.33,Books,3,France,66,Female,Delivered,Yes,49.42,0
CUST_101605,Richard Anderson,Unknown,3156843532,2019-09-06,693.64,Electronics,2,Australia,31,Female,Cancelled,Yes,44.52,0
CUST_100339,Michael Martinez,michael.92@hotmail.com,4906336269,2023-04-24,435.84,Home & Garden,3,United Kingdom,80,Female,Delivered,No,10.13,0
CUST_101036,Mark Thomas,mark.56@gmail.com,8149192758,2019-09-22,65.42,Sports,3,Canada,77,Male,Shipped,No,21.63,0
CUST_100265,Sarah Martin,Unknown,8601707373,2022-08-17,407.11,Books,2,Germany,36,Male,Delivered,Yes,10.39,0
CUST_100376,Emma Johnson,emma.96@company.com,9975333716,2019-04-21,52.32,Books,3,United States,34,Male,Shipped,Yes,35.7,0
CUST_101112,Maria Anderson,maria.53@hotmail.com,5075903005,2021-08-10,175.52,Toys,2,Australia,52,Female,Shipped,No,26.36,0
CUST_100439,Donna Rodriguez,Unknown,5334276980,2023-04-09,249.63,Books,1,France,26,Male,Delivered,Yes,34.9,0
CUST_100271,Robert Rodriguez,Unknown,7199265044,2018-05-14,385.2,Automotive,5,Unknown,53,Female,Delivered,Yes,17.18,1
CUST_100244,Donna Wilson,donna.19@hotmail.com,5724482406,2022-04-12,752.89,Automotive,1,United States,65,Female,Delivered,No,49.61,0
CUST_101420,Ruth Thomas,Unknown,3398819306,2019-04-16,521.87,Home & Garden,2,United States,72,Female,Shipped,No,49.77,0
CUST_101582,Michael Jones,Unknown,2356355960,2019-05-02,253.01,Sports,5,Japan,50,Female,Pending,Yes,21.29,0
CUST_101840,Sarah Jackson,sarah.77@hotmail.com,6833581451,2019-04-23,716.25,Toys,5,Germany,38,Male,Pending,Yes,26.55,0
CUST_100139,Jane Gonzalez,Unknown,7976738437,2019-08-24,444.21,Clothing,5,Japan,50,Female,Delivered,Yes,24.93,1
CUST_100415,Matthew Hernandez,Unknown,7279132333,2018-10-06,345.64,Automotive,5,United States,58,Female,Shipped,No,21.27,0
CUST_100273,Unknown,john.97@yahoo.com,1408542492,2023-01-09,277.03,Home & Garden,2,United States,50,Male,Cancelled,Yes,6.48,0
CUST_100905,Lisa Hernandez,lisa.65@hotmail.com,Unknown,2023-07-02,673.97,Unknown,1,Unknown,51,Female,Shipped,No,35.98,1
CUST_100250,Lisa Miller,lisa.82@hotmail.com,Unknown,2021-05-03,151.98,Sports,1,Germany,44,Male,Shipped,Yes,6.88,0
CUST_100413,Susan Lopez,susan.81@yahoo.com,9941466333,2020-09-01,457.67,Books,3,United Kingdom,41,Male,Shipped,Yes,39.98,1
CUST_101952,Matthew Williams,matthew.84@company.com,4537518454,2020-06-28,135.68,Toys,3,United States,73,Male,Cancelled,No,39.66,0
CUST_100310,Carol Williams,carol.47@outlook.com,6545048010,2022-03-10,570.54,Electronics,3,France,31,Male,Cancelled,Yes,44.77,0
CUST_100637,Matthew Thomas,Unknown,5187265831,2022-11-11,68.12,Toys,2,Canada,50,Female,Pending,No,19.1,0
CUST_100745,Carol Lopez,carol.80@gmail.com,7994964917,2020-05-09,663.4,Clothing,3,Unknown,51,Female,Cancelled,Yes,7.51,0
CUST_100425,Mark Thomas,mark.97@gmail.com,4344925593,2020-07-09,770.73,Sports,1,Unknown,47,Female,Pending,No,20.35,0
CUST_101961,Jennifer Johnson,Unknown,5635547364,2018-09-17,147.44,Home & Garden,3,Canada,24,Female,Pending,No,38.44,0
CUST_101089,Jane Miller,jane.52@outlook.com,6609366400,2021-03-29,348.43,Home & Garden,1,Canada,29,Male,Unknown,No,29.07,1
CUST_100816,Donna Jones,donna.98@hotmail.com,9125757765,2018-01-14,114.2,Toys,3,United Kingdom,30,Female,Delivered,No,49.32,0
CUST_101939,Betty Garcia,betty.13@yahoo.com,4251582824,2022-03-22,66.19,Electronics,4,Canada,64,Female,Cancelled,Yes,44.29,0
CUST_100755,Lisa Jones,lisa.51@hotmail.com,2432268999,2024-05-09,18.44,Automotive,3,Germany,61,Female,Pending,Yes,43.4,0
CUST_101639,Donna Williams,donna.23@hotmail.com,5714706456,2022-12-06,579.79,Books,1,Australia,79,Male,Cancelled,Unknown,26.57,0
CUST_100936,Thomas Jackson,Unknown,6631866806,2021-01-31,734.73,Books,3,United States,80,Male,Pending,No,9.39,0
CUST_100526,Matthew Jones,Unknown,9705128812,2024-09-27,660.78,Electronics,3,Germany,55,Male,Delivered,No,39.63,0
CUST_101657,Anthony Williams,anthony.13@gmail.com,1191084690,2024-01-22,385.2,Home & Garden,3,Unknown,27,Female,Shipped,No,19.01,0
CUST_100182,Daniel Taylor,daniel.18@outlook.com,9556721894,2020-08-20,736.04,Home & Garden,5,France,58,Female,Shipped,No,7.72,0
CUST_100170,Charles Taylor,Unknown,4367014153,2020-03-24,739.7,Sports,1,Canada,68,Female,Delivered,Yes,18.61,1
CUST_100611,Ruth Hernandez,Unknown,7334515939,2020-11-01,671.82,Sports,3,United Kingdom,40,Male,Delivered,No,26.55,0
CUST_101449,Donald Smith,donald.91@gmail.com,5312833679,2023-02-14,142.64,Sports,4,Unknown,50,Male,Pending,Yes,36.66,0
CUST_101963,Karen Gonzalez,karen.65@gmail.com,6423105030,2019-04-08,333.5,Books,2,Germany,50,Female,Shipped,Yes,8.78,0
CUST_101975,John Jackson,Unknown,8637963553,2018-03-31,753.38,Clothing,3,France,63,Female,Cancelled,Yes,26.55,0
CUST_100926,Donna Rodriguez,donna.44@hotmail.com,7712579265,2019-06-29,489.92,Automotive,1,United Kingdom,42,Male,Delivered,Yes,27.09,0
CUST_100694,Maria Jones,maria.43@yahoo.com,4699693283,2022-07-19,74.25,Automotive,3,France,79,Female,Pending,Yes,26.55,0
CUST_100272,Jane Wilson,jane.77@outlook.com,6826028539,2020-02-10,179.55,Sports,1,United Kingdom,50,Male,Shipped,Yes,17.17,0
CUST_101620,Ruth Johnson,ruth.70@outlook.com,4914334267,2020-12-10,456.34,Clothing,3,Australia,37,Male,Pending,Unknown,38.52,0
CUST_100752,Matthew Martin,Unknown,4611912165,2021-08-18,577.7,Sports,2,Japan,39,Female,Pending,Yes,28.96,0
CUST_100985,Jane Hernandez,Unknown,7802665974,2020-09-30,718.43,Home & Garden,3,France,78,Female,Cancelled,No,42.65,0
CUST_100371,John Gonzalez,john.35@yahoo.com,7972505166,2023-01-11,145.82,Clothing,5,United Kingdom,55,Male,Shipped,Unknown,23.41,1
CUST_100222,Nancy Smith,Unknown,4135357178,2019-03-14,453.86,Automotive,2,Canada,34,Female,Shipped,No,7.35,0
CUST_101301,David Davis,Unknown,1852447605,2019-12-14,350.66,Toys,3,Japan,28,Female,Pending,No,34.29,0
CUST_100610,Richard Anderson,richard.81@hotmail.com,5562012226,2021-07-10,11.3,Unknown,3,United Kingdom,78,Female,Cancelled,Yes,5.02,1
CUST_101913,Maria Garcia,maria.22@hotmail.com,9622948998,2021-05-11,668.69,Sports,3,Australia,43,Female,Pending,Yes,31.5,0
CUST_100518,Jennifer Martinez,jennifer.35@outlook.com,Unknown,2022-04-07,400.93,Toys,3,United States,60,Male,Shipped,Yes,16.68,0
CUST_100334,Mark Davis,mark.82@yahoo.com,4257591648,2024-08-12,690.33,Home & Garden,5,Canada,77,Male,Delivered,Yes,19.41,0
CUST_100756,Donna Jackson,donna.79@outlook.com,Unknown,2020-01-24,77.6,Toys,5,Canada,18,Female,Shipped,Yes,21.4,0
CUST_101220,Sandra Lopez,Unknown,6526504197,2024-10-01,524.63,Toys,5,Japan,51,Male,Shipped,No,9.88,0
CUST_101103,Michael Wilson,michael.78@outlook.com,2185482933,2018-06-30,491.11,Toys,5,Canada,67,Female,Cancelled,Yes,25.3,0
CUST_101379,Carol Taylor,Unknown,1852768264,2022-07-02,160.15,Toys,2,France,66,Female,Delivered,No,26.55,0
CUST_100015,Mark Garcia,mark.55@hotmail.com,7562541947,2019-06-20,60.96,Unknown,1,United States,44,Male,Shipped,Yes,47.63,0
CUST_101518,Susan Moore,susan.66@outlook.com,5602603910,2024-06-15,634.98,Clothing,3,Germany,51,Female,Cancelled,Yes,10.51,0
CUST_100915,Betty Jones,Unknown,6346404940,2019-05-26,500.77,Sports,5,Germany,54,Male,Cancelled,No,32.08,0
CUST_101610,Michael Gonzalez,michael.21@yahoo.com,9769545974,2018-10-13,304.64,Sports,4,Germany,28,Female,Delivered,Yes,19.84,0
CUST_101761,Maria Martinez,maria.99@gmail.com,6362058718,2021-06-11,385.2,Toys,5,United States,49,Female,Shipped,No,39.51,0
CUST_100570,Thomas Wilson,Unknown,Unknown,2019-09-18,85.62,Home & Garden,1,Germany,27,Female,Delivered,Unknown,49.47,0
CUST_101037,Thomas Martin,Unknown,9335353427,2022-11-16,500.68,Unknown,1,United States,47,Male,Cancelled,Yes,7.74,0
CUST_100986,Steven Martin,steven.25@yahoo.com,1669185828,2021-10-08,86.11,Books,5,Germany,69,Male,Pending,Yes,30.61,0
CUST_100465,William Brown,william.29@gmail.com,5377953756,2020-04-22,368.77,Toys,4,United Kingdom,80,Female,Shipped,No,9.17,0
CUST_101865,Emma Hernandez,emma.84@yahoo.com,1289197141,2019-09-01,657.05,Clothing,5,France,28,Male,Delivered,Yes,37.97,0
CUST_100199,Emma Anderson,emma.21@outlook.com,4479675029,2021-08-15,602.52,Books,3,United States,50,Female,Shipped,No,15.91,0
CUST_101261,Mark Moore,mark.40@hotmail.com,1553748954,2023-12-06,513.87,Sports,4,United States,68,Female,Shipped,Yes,42.29,0
CUST_101107,Michael Hernandez,michael.81@company.com,9279129785,2018-11-12,199.03,Clothing,5,France,50,Male,Cancelled,No,26.55,1
CUST_101185,Ruth Davis,ruth.83@hotmail.com,6171786935,2021-08-16,385.2,Sports,2,France,50,Male,Pending,No,12.54,0
CUST_101360,Matthew Johnson,Unknown,1137215473,2019-10-11,602.83,Books,4,Unknown,54,Female,Cancelled,No,49.55,1
CUST_101717,Nancy Garcia,nancy.42@company.com,9711357308,2019-04-19,369.78,Electronics,3,United States,79,Female,Cancelled,Yes,40.4,0
CUST_100591,Charles Rodriguez,Unknown,2962497984,2023-03-27,402.11,Unknown,1,United States,50,Male,Shipped,No,10.34,0
CUST_101525,Michael Moore,michael.45@yahoo.com,3552708731,2018-04-16,113.57,Toys,3,Canada,23,Male,Delivered,Yes,8.53,0
CUST_101466,Sarah Garcia,Unknown,Unknown,2018-09-28,721.41,Electronics,5,Unknown,66,Male,Shipped,No,10.54,0
CUST_101481,Betty Smith,Unknown,2888645208,2024-01-29,631.08,Clothing,1,Germany,62,Female,Pending,Yes,7.54,0
CUST_101393,Michael Gonzalez,michael.94@yahoo.com,2823853300,2020-12-19,704.06,Books,3,Germany,69,Male,Pending,No,41.91,0
CUST_101799,Daniel Brown,daniel.83@yahoo.com,2769649189,2019-02-16,566.4,Automotive,5,Canada,70,Male,Cancelled,Yes,23.9,0
CUST_100618,Anthony Gonzalez,Unknown,3808133112,2018-08-06,15.77,Electronics,1,France,48,Male,Shipped,Yes,17.24,0
CUST_100043,Betty Garcia,betty.77@yahoo.com,5561797050,2019-03-10,385.2,Books,2,France,54,Male,Delivered,Yes,10.45,0
CUST_100274,Ruth Moore,ruth.72@outlook.com,5674555873,2018-06-30,47.01,Books,4,Japan,41,Female,Pending,Yes,45.59,0
CUST_101543,Nancy Hernandez,nancy.77@outlook.com,2272063391,2021-06-13,366.56,Electronics,2,United States,57,Male,Delivered,Yes,25.85,0
CUST_100101,Donald Williams,donald.58@gmail.com,Unknown,2024-07-10,360.72,Clothing,1,Australia,50,Male,Cancelled,Yes,45.1,1
CUST_100948,Anthony Anderson,Unknown,2033255395,2024-10-08,372.74,Sports,4,Germany,51,Female,Delivered,Yes,15.03,1
CUST_101897,William Moore,william.86@hotmail.com,6501538107,2023-01-02,17.68,Unknown,3,Australia,73,Female,Cancelled,No,10.0,1
CUST_101033,David Johnson,Unknown,8166594282,2018-05-24,142.03,Clothing,1,United Kingdom,26,Female,Cancelled,No,47.49,0
CUST_100107,Carol Martin,carol.58@yahoo.com,6466762145,2022-08-30,198.1,Home & Garden,2,Germany,70,Unknown,Pending,No,27.08,1
CUST_100988,Richard Jones,Unknown,Unknown,2023-07-13,756.55,Sports,5,Germany,33,Male,Pending,No,19.65,0
CUST_100497,Nancy Wilson,Unknown,5552439035,2021-12-19,693.65,Automotive,3,Japan,18,Female,Pending,No,28.05,0
CUST_912611,Matthew Garcia,Unknown,2299901558,2018-02-13,741.76,Clothing,1,Canada,72,Female,Pending,No,28.85,0
CUST_100962,Carol Jones,carol.12@gmail.com,6376153741,2019-02-09,470.02,Toys,5,France,39,Female,Cancelled,No,34.54,0
CUST_100966,Jennifer Gonzalez,jennifer.55@outlook.com,3594738516,2019-03-15,757.99,Books,1,United Kingdom,34,Male,Cancelled,Yes,10.23,0
CUST_101293,Betty Thomas,Unknown,8196469300,2022-10-27,735.16,Sports,3,Canada,37,Female,Pending,No,28.32,0
CUST_101116,Michael Gonzalez,Unknown,4758985795,2024-03-13,650.0,Clothing,5,Australia,58,Female,Delivered,Yes,47.98,0
CUST_101160,John Lopez,Unknown,1167946789,2021-04-05,465.57,Clothing,4,Japan,72,Female,Delivered,No,30.48,0
CUST_101356,Unknown,susan.31@company.com,2838651174,2021-01-11,420.84,Electronics,1,France,39,Male,Cancelled,No,18.51,0
CUST_100940,William Martin,william.24@outlook.com,5322985816,2020-09-21,638.74,Toys,3,Canada,32,Male,Delivered,No,33.21,0
CUST_100072,Richard Gonzalez,Unknown,2267592395,2018-09-05,142.45,Books,1,Japan,27,Male,Cancelled,Yes,26.55,0
CUST_100817,Nancy Johnson,nancy.29@outlook.com,7608207484,2018-09-28,182.08,Sports,3,United Kingdom,78,Female,Delivered,No,45.39,0
CUST_101270,Charles Gonzalez,charles.24@gmail.com,2609589776,2021-03-16,253.54,Books,2,Canada,53,Female,Shipped,Yes,31.46,0
CUST_101221,Richard Jones,Unknown,Unknown,2018-10-29,133.79,Home & Garden,4,Germany,57,Female,Cancelled,Yes,12.1,0
CUST_100832,Mark Rodriguez,Unknown,7466907422,2023-08-31,597.54,Books,5,Japan,60,Female,Shipped,No,10.51,1
CUST_100481,Anthony Jones,anthony.78@yahoo.com,Unknown,2024-08-20,94.09,Automotive,2,United States,80,Male,Shipped,No,48.36,1
CUST_101120,Carol Martin,carol.32@gmail.com,8227368966,2024-04-05,5.65,Clothing,4,Japan,21,Male,Pending,No,26.55,0
CUST_100506,Jane Martin,jane.67@outlook.com,7925353346,2019-02-16,226.6,Books,4,Canada,48,Female,Pending,No,23.82,1
CUST_100736,Sandra Jones,sandra.76@hotmail.com,4915881612,2019-08-28,192.87,Electronics,1,Japan,66,Male,Delivered,Yes,9.76,0
CUST_100836,Mark Martin,mark.67@outlook.com,Unknown,2022-07-07,473.33,Clothing,1,United States,66,Female,Pending,Yes,37.31,0
CUST_990951,Daniel Thomas,Unknown,7919011425,2021-11-07,633.64,Electronics,1,Canada,18,Female,Delivered,Yes,44.15,1
CUST_101357,Karen Miller,Unknown,4696384193,2020-05-28,421.08,Sports,4,United States,68,Female,Shipped,No,19.69,1
CUST_101544,Mark Martinez,Unknown,8769452831,2018-07-05,328.61,Books,4,Germany,43,Female,Delivered,No,22.09,1
CUST_100939,Matthew Miller,matthew.46@gmail.com,2001507267,2021-12-17,640.65,Home & Garden,3,Australia,29,Male,Unknown,No,47.58,0
CUST_100311,Thomas Wilson,thomas.50@hotmail.com,3182086842,2022-06-06,185.47,Sports,3,France,56,Male,Shipped,No,8.48,0
CUST_101604,Michael Lopez,Unknown,5832055916,2021-04-13,550.62,Home & Garden,5,United States,49,Female,Pending,No,26.55,0
CUST_100405,Michael Jackson,michael.13@hotmail.com,9944382641,2019-07-16,764.55,Electronics,2,United Kingdom,66,Male,Cancelled,Yes,16.65,0
CUST_101563,Lisa Gonzalez,Unknown,6134219574,2018-01-28,243.59,Automotive,1,Australia,44,Female,Delivered,Yes,28.42,0
CUST_100759,Robert Jackson,robert.91@company.com,7985239289,2019-09-23,289.41,Books,1,Germany,65,Female,Unknown,No,22.9,1
CUST_101548,Maria Taylor,Unknown,8266035009,2020-05-28,385.2,Sports,4,Canada,67,Male,Delivered,Yes,26.55,0
CUST_100309,Karen Martin,karen.22@yahoo.com,4344304105,2021-08-26,461.33,Sports,5,Australia,37,Male,Pending,Yes,26.55,0
CUST_100226,Donald Lopez,Unknown,5766246511,2020-05-27,718.68,Books,1,Australia,69,Female,Cancelled,No,33.56,0
CUST_101775,Charles Garcia,Unknown,4365295116,2022-03-10,560.6,Automotive,3,Canada,67,Male,Shipped,No,19.24,1
CUST_100771,John Garcia,john.62@company.com,5872175560,2022-05-20,519.58,Electronics,2,Australia,69,Male,Cancelled,No,18.15,0
CUST_101599,Charles Jones,charles.24@gmail.com,2831678078,2023-10-31,461.4,Home & Garden,5,Canada,79,Male,Cancelled,Yes,38.47,0
CUST_100900,Lisa Wilson,Unknown,6057271771,2019-03-02,126.63,Toys,5,Germany,61,Male,Pending,Yes,15.92,0
CUST_100865,Mark Taylor,Unknown,9286078144,2021-02-23,743.48,Clothing,5,United Kingdom,50,Male,Pending,Yes,49.79,0
CUST_100148,Thomas Moore,thomas.34@yahoo.com,1836851415,2024-10-13,424.52,Clothing,1,United Kingdom,80,Male,Cancelled,No,21.62,0
CUST_101860,Donald Miller,Unknown,1966365223,2022-12-04,236.19,Automotive,5,France,32,Male,Cancelled,No,16.23,0
CUST_101457,Jane Martinez,Unknown,2187188377,2018-05-19,103.01,Clothing,4,United States,50,Female,Shipped,Yes,20.59,0
CUST_100906,Mark Garcia,mark.25@yahoo.com,4309828138,2024-06-20,385.2,Clothing,5,France,62,Male,Delivered,No,8.93,0
CUST_100889,Carol Hernandez,carol.98@outlook.com,1473817901,2021-08-24,526.54,Clothing,1,Japan,26,Female,Delivered,Yes,26.55,1
CUST_101506,Matthew Gonzalez,matthew.57@yahoo.com,2707396761,2019-06-30,556.65,Automotive,2,Canada,79,Female,Delivered,No,41.97,0
CUST_100575,Mark Johnson,Unknown,6006639119,2023-08-14,500.11,Sports,1,United States,77,Female,Cancelled,No,21.69,0
CUST_100557,Helen Brown,Unknown,Unknown,2021-06-30,355.58,Toys,4,United States,80,Male,Shipped,Yes,28.53,0
CUST_101159,Lisa Thomas,lisa.69@company.com,1628315244,2022-08-12,591.85,Unknown,4,United States,19,Male,Shipped,Yes,20.45,0
CUST_101075,William Garcia,Unknown,5495377162,2020-09-19,41.15,Books,5,United States,54,Female,Shipped,Yes,43.31,1
CUST_101389,Emma Martin,Unknown,5711835042,2021-11-13,385.2,Sports,2,Australia,76,Female,Delivered,No,26.55,0
CUST_101852,Thomas Brown,thomas.16@yahoo.com,4391912542,2023-04-09,13.12,Home & Garden,3,Canada,57,Male,Pending,Yes,29.93,1
CUST_101803,Donald Martinez,Unknown,4207369146,2024-02-08,7.75,Clothing,3,Unknown,70,Male,Delivered,No,39.33,0
CUST_100679,John Gonzalez,john.10@company.com,9822523401,2019-09-20,462.61,Electronics,5,Canada,74,Female,Cancelled,No,11.32,0
CUST_100167,Jane Hernandez,jane.89@company.com,5759148014,2023-01-31,129.91,Sports,2,United States,42,Female,Shipped,Yes,23.03,0
CUST_101669,Susan Anderson,susan.50@hotmail.com,5502267145,2023-01-05,290.02,Electronics,4,United States,75,Male,Shipped,No,10.1,0
CUST_100286,Robert Wilson,Unknown,Unknown,2021-04-12,62.63,Automotive,2,United States,23,Unknown,Delivered,Yes,43.99,0
CUST_101676,Donna Hernandez,donna.94@company.com,8587196871,2019-04-06,385.2,Electronics,4,Australia,31,Male,Pending,Yes,21.18,0
CUST_100838,John Martin,john.91@company.com,1806857265,2023-06-04,686.89,Sports,4,United Kingdom,50,Male,Cancelled,No,17.68,0
CUST_100628,Susan Jones,Unknown,3254035399,2023-06-03,709.47,Clothing,4,Germany,34,Female,Pending,Yes,9.22,1
CUST_100598,Carol Williams,carol.39@gmail.com,3524271779,2023-03-13,577.84,Clothing,1,United Kingdom,55,Female,Delivered,No,6.48,1
CUST_101745,Donna Wilson,Unknown,5104037386,2018-03-12,141.79,Electronics,1,Canada,80,Male,Cancelled,No,16.32,0
CUST_100869,Karen Taylor,karen.96@hotmail.com,3108398992,2021-05-13,385.2,Automotive,2,Canada,50,Male,Cancelled,No,14.51,0
CUST_101709,William Martinez,Unknown,8669514215,2023-09-26,596.1,Automotive,2,United Kingdom,55,Female,Cancelled,Yes,23.32,0
CUST_101658,Michael Rodriguez,michael.18@hotmail.com,2543654651,2024-03-27,385.2,Sports,1,Japan,26,Female,Delivered,Yes,43.81,0
CUST_101091,Carol Johnson,Unknown,1749241579,2019-04-17,566.45,Sports,1,United Kingdom,51,Female,Cancelled,No,48.81,0
CUST_101286,Anthony Jackson,anthony.98@yahoo.com,7029117408,2021-04-20,235.06,Automotive,1,Canada,21,Male,Pending,Yes,44.04,0
CUST_101670,Nancy Moore,nancy.14@gmail.com,Unknown,2024-07-12,332.21,Sports,1,Japan,47,Male,Cancelled,Yes,13.91,0
CUST_100987,David Martin,Unknown,Unknown,2020-09-14,0.0,Automotive,5,France,41,Male,Cancelled,Yes,47.36,0
CUST_101472,Jennifer Anderson,jennifer.72@company.com,6448567491,2024-02-07,385.2,Automotive,5,Unknown,57,Male,Pending,No,33.44,0
CUST_101259,Michael Gonzalez,Unknown,3677916203,2023-05-08,59.05,Clothing,4,Germany,51,Male,Unknown,No,11.32,0
CUST_101558,John Rodriguez,john.63@yahoo.com,Unknown,2022-04-18,385.2,Home & Garden,2,Unknown,30,Female,Shipped,Yes,16.46,0
CUST_100609,Mark Moore,mark.60@yahoo.com,7709374120,2019-08-06,22.59,Books,2,Australia,72,Female,Shipped,Yes,19.42,0
CUST_101222,Mark Lopez,mark.27@gmail.com,1264784328,2021-01-31,643.9,Electronics,4,Australia,20,Male,Cancelled,Yes,48.65,0
CUST_100867,Susan Brown,Unknown,8039665605,2023-12-15,659.25,Electronics,1,Unknown,28,Male,Delivered,Yes,23.09,0
CUST_101490,Robert Johnson,robert.62@company.com,Unknown,2020-02-02,564.8,Home & Garden,1,France,50,Male,Cancelled,No,32.74,0
CUST_101146,Thomas Garcia,thomas.46@company.com,6827766259,2023-12-05,588.87,Books,4,Unknown,49,Female,Shipped,No,36.14,0
CUST_101960,Robert Gonzalez,robert.63@hotmail.com,Unknown,2018-09-16,169.83,Clothing,3,Germany,39,Male,Cancelled,Yes,13.17,1
CUST_100493,David Jones,david.92@company.com,2276185891,2021-02-09,488.88,Books,3,Australia,79,Male,Pending,Yes,29.27,0
CUST_101380,Thomas Rodriguez,Unknown,Unknown,2018-03-12,20.88,Books,2,France,65,Unknown,Delivered,Yes,44.45,1
CUST_100277,Michael Hernandez,Unknown,7742872565,2018-07-13,793.54,Sports,1,Unknown,28,Male,Shipped,Yes,12.58,0
CUST_101932,Sarah Hernandez,sarah.89@company.com,4585734287,2021-09-27,346.11,Clothing,5,France,55,Male,Cancelled,No,22.05,0
CUST_100358,Carol Wilson,carol.75@company.com,8325804206,2022-12-26,85.86,Toys,2,Germany,47,Female,Shipped,Yes,7.14,0
CUST_101164,David Martin,david.70@yahoo.com,4809497815,2024-03-27,247.09,Unknown,2,United Kingdom,18,Male,Cancelled,No,13.26,0
CUST_100236,Steven Wilson,steven.81@yahoo.com,9653814123,2024-10-01,348.13,Electronics,2,Germany,27,Male,Shipped,Yes,25.59,0
CUST_100551,Ruth Rodriguez,ruth.54@hotmail.com,4467955092,2018-02-23,309.62,Sports,5,United States,31,Female,Shipped,Yes,9.01,1
CUST_101953,Lisa Moore,lisa.47@gmail.com,2565659789,2022-06-27,130.3,Home & Garden,4,Australia,26,Male,Delivered,No,8.64,0
CUST_101818,Nancy Garcia,Unknown,Unknown,2020-03-16,385.2,Sports,2,Canada,34,Female,Cancelled,No,19.59,0
CUST_100208,Sandra Moore,Unknown,4878117131,2023-09-17,724.46,Automotive,5,United Kingdom,64,Male,Unknown,No,6.35,0
CUST_101452,Jane Wilson,Unknown,5149221200,2021-01-04,697.58,Clothing,4,Canada,52,Unknown,Cancelled,No,43.23,0
CUST_101831,Karen Garcia,karen.70@outlook.com,2079264732,2018-11-20,211.37,Clothing,4,Germany,45,Male,Cancelled,Yes,15.46,0
CUST_100058,David Rodriguez,Unknown,4123904532,2020-12-14,323.98,Books,2,Canada,56,Female,Delivered,No,26.55,0
CUST_100631,William Martin,william.17@yahoo.com,3842365430,2023-01-11,369.03,Home & Garden,4,Germany,61,Female,Pending,Yes,7.47,0
CUST_101655,Michael Martin,Unknown,5116885813,2022-01-29,348.39,Automotive,3,Germany,21,Male,Shipped,Yes,49.05,0
CUST_100667,Emma Williams,Unknown,1243327998,2024-08-12,678.11,Sports,5,Australia,78,Male,Shipped,No,5.76,0
CUST_101719,John Anderson,Unknown,Unknown,2023-03-01,409.96,Sports,3,Canada,47,Female,Shipped,No,37.33,0
CUST_100363,James Wilson,james.94@outlook.com,1392277304,2019-04-27,385.2,Automotive,2,United States,50,Female,Shipped,No,22.51,0
CUST_100505,Daniel Martin,daniel.18@yahoo.com,5095672364,2019-05-26,52.03,Electronics,2,Japan,39,Male,Unknown,Yes,18.61,0
CUST_101406,Jane Brown,Unknown,Unknown,2019-11-29,347.01,Books,2,United Kingdom,55,Female,Pending,No,28.68,0
